URI,Genre
spotify:track:4KcH1ZRV2W1q7Flq0QqC76,alternative rock
spotify:track:4KcH1ZRV2W1q7Flq0QqC76,early us punk
spotify:track:4KcH1ZRV2W1q7Flq0QqC76,permanent wave
spotify:track:4KcH1ZRV2W1q7Flq0QqC76,punk
spotify:track:4KcH1ZRV2W1q7Flq0QqC76,rock
spotify:track:2gZUPNdnz5Y45eiGxpHGSc,chicago rap
spotify:track:2gZUPNdnz5Y45eiGxpHGSc,hip hop
spotify:track:2gZUPNdnz5Y45eiGxpHGSc,rap
spotify:track:5I9zIwGB6f0edpjO5oX2b9,yacht rock
spotify:track:4BGfM7Faj0dyEnSuaOw67j,lo-fi beats
spotify:track:1UBQ5GK8JaQjm5VbkBZY66,album rock
spotify:track:1UBQ5GK8JaQjm5VbkBZY66,blues rock
spotify:track:1UBQ5GK8JaQjm5VbkBZY66,classic rock
spotify:track:1UBQ5GK8JaQjm5VbkBZY66,hard rock
spotify:track:1UBQ5GK8JaQjm5VbkBZY66,rock
spotify:track:6d9iYQG2JvTTEgcndW81lt,chanson
spotify:track:68rcszAg5pbVaXVvR7LFNh,israeli pop
spotify:track:68rcszAg5pbVaXVvR7LFNh,israeli rock
spotify:track:3cphb8kdsjElYR7r5icK3H,pop
spotify:track:7GAaTpSoTWUTbP2Yxlt4Hd,contemporary country
spotify:track:7GAaTpSoTWUTbP2Yxlt4Hd,country
spotify:track:7GAaTpSoTWUTbP2Yxlt4Hd,country dawn
spotify:track:7GAaTpSoTWUTbP2Yxlt4Hd,country pop
spotify:track:7GAaTpSoTWUTbP2Yxlt4Hd,country road
spotify:track:6uOnSrDg5Rfgil2zUGdyV0,glam rock
spotify:track:6uOnSrDg5Rfgil2zUGdyV0,hard rock
spotify:track:6uOnSrDg5Rfgil2zUGdyV0,rock
spotify:track:1gcESexgftSuLuML57Y69q,album rock
spotify:track:1gcESexgftSuLuML57Y69q,blues rock
spotify:track:1gcESexgftSuLuML57Y69q,british blues
spotify:track:1gcESexgftSuLuML57Y69q,classic rock
spotify:track:1gcESexgftSuLuML57Y69q,country rock
spotify:track:1gcESexgftSuLuML57Y69q,hard rock
spotify:track:1gcESexgftSuLuML57Y69q,progressive rock
spotify:track:3fqwjXwUGN6vbzIwvyFMhx,contemporary country
spotify:track:3fqwjXwUGN6vbzIwvyFMhx,outlaw country
spotify:track:5xC8uOesnn0udeXAYlAnoY,alternative rock
spotify:track:5xC8uOesnn0udeXAYlAnoY,britpop
spotify:track:5xC8uOesnn0udeXAYlAnoY,oxford indie
spotify:track:0iwNqXQHnQlH6J43CFlPBq,lo-fi beats
spotify:track:0cqRj7pUJDkTCEsJkx8snD,pop
spotify:track:1eXZp3eQ0IYeDNYDKvqezu,afrofuturism
spotify:track:1eXZp3eQ0IYeDNYDKvqezu,funk
spotify:track:1eXZp3eQ0IYeDNYDKvqezu,funk rock
spotify:track:1eXZp3eQ0IYeDNYDKvqezu,p funk
spotify:track:1eXZp3eQ0IYeDNYDKvqezu,soul
spotify:track:0hDphSo7vI7gCjEPpD6gu0,pop nacional
spotify:track:7aJZxI6TVdIvQSuWxQ4rqp,reggae
spotify:track:7aJZxI6TVdIvQSuWxQ4rqp,roots reggae
spotify:track:5U28PY9MekLyCBYtLHGQpe,mpb
spotify:track:5U28PY9MekLyCBYtLHGQpe,nova mpb
spotify:track:5U28PY9MekLyCBYtLHGQpe,pop nacional
spotify:track:1AnHrytA5dLlTpioOamUiG,brazilian hardcore
spotify:track:1AnHrytA5dLlTpioOamUiG,brazilian punk
spotify:track:1AnHrytA5dLlTpioOamUiG,brazilian rock
spotify:track:1AnHrytA5dLlTpioOamUiG,hard rock brasileiro
spotify:track:4vJr55lngvhSM8WIh9CjQc,alternative metal
spotify:track:4vJr55lngvhSM8WIh9CjQc,groove metal
spotify:track:4vJr55lngvhSM8WIh9CjQc,hard rock
spotify:track:4vJr55lngvhSM8WIh9CjQc,metal
spotify:track:4vJr55lngvhSM8WIh9CjQc,nu metal
spotify:track:4vJr55lngvhSM8WIh9CjQc,old school thrash
spotify:track:4vJr55lngvhSM8WIh9CjQc,rock
spotify:track:4vJr55lngvhSM8WIh9CjQc,texas metal
spotify:track:3dnP0JxCgygwQH9Gm7q7nb,corrido
spotify:track:3dnP0JxCgygwQH9Gm7q7nb,corridos tumbados
spotify:track:3dnP0JxCgygwQH9Gm7q7nb,nueva musica mexicana
spotify:track:3dnP0JxCgygwQH9Gm7q7nb,sad sierreno
spotify:track:3dnP0JxCgygwQH9Gm7q7nb,sierreno
spotify:track:0oUBuOO4g9P4lREqfqR5nq,adult standards
spotify:track:0UeYCHOETPfai02uskjJ3x,alternative dance
spotify:track:0UeYCHOETPfai02uskjJ3x,australian dance
spotify:track:0UeYCHOETPfai02uskjJ3x,indietronica
spotify:track:1gJOqXpRjz9GeEEwQpcujK,album rock
spotify:track:1gJOqXpRjz9GeEEwQpcujK,blues rock
spotify:track:1gJOqXpRjz9GeEEwQpcujK,classic rock
spotify:track:1gJOqXpRjz9GeEEwQpcujK,folk rock
spotify:track:1gJOqXpRjz9GeEEwQpcujK,heartland rock
spotify:track:1gJOqXpRjz9GeEEwQpcujK,mellow gold
spotify:track:1gJOqXpRjz9GeEEwQpcujK,rock
spotify:track:1gJOqXpRjz9GeEEwQpcujK,singer-songwriter
spotify:track:1gJOqXpRjz9GeEEwQpcujK,soft rock
spotify:track:5xtBRnNNSUihY0J6zi4Ytc,alt z
spotify:track:5xtBRnNNSUihY0J6zi4Ytc,la indie
spotify:track:5xtBRnNNSUihY0J6zi4Ytc,pop
spotify:track:5xtBRnNNSUihY0J6zi4Ytc,pov: indie
spotify:track:6g2BiiVQqY5v1S4HIrM54F,nova mpb
spotify:track:57iDDD9N9tTWe75x6qhStw,britpop
spotify:track:57iDDD9N9tTWe75x6qhStw,permanent wave
spotify:track:57iDDD9N9tTWe75x6qhStw,rock
spotify:track:57iDDD9N9tTWe75x6qhStw,shoegaze
spotify:track:7M0fsXo6rpXOKkveYooBob,ambient pop
spotify:track:7M0fsXo6rpXOKkveYooBob,electronica
spotify:track:7M0fsXo6rpXOKkveYooBob,glitch
spotify:track:7M0fsXo6rpXOKkveYooBob,indietronica
spotify:track:7M0fsXo6rpXOKkveYooBob,trip hop
spotify:track:4vju55Ag7apDL2CfotuE7Q,northern soul
spotify:track:45fbbFkcoQ02ffNbqzC35H,sertanejo
spotify:track:45fbbFkcoQ02ffNbqzC35H,sertanejo universitario
spotify:track:7yq4Qj7cqayVTp3FF9CWbm,folk-pop
spotify:track:7yq4Qj7cqayVTp3FF9CWbm,modern rock
spotify:track:1ZfK0enTcbDvb3LznGG7Wl,dance pop
spotify:track:1ZfK0enTcbDvb3LznGG7Wl,pop
spotify:track:1UfBAJfmofTffrae5ls6DA,canadian hip hop
spotify:track:1UfBAJfmofTffrae5ls6DA,canadian pop
spotify:track:1UfBAJfmofTffrae5ls6DA,hip hop
spotify:track:1UfBAJfmofTffrae5ls6DA,rap
spotify:track:1UfBAJfmofTffrae5ls6DA,toronto rap
spotify:track:0Puj4YlTm6xNzDDADXHMI9,alternative rock
spotify:track:0Puj4YlTm6xNzDDADXHMI9,east coast hip hop
spotify:track:0Puj4YlTm6xNzDDADXHMI9,golden age hip hop
spotify:track:0Puj4YlTm6xNzDDADXHMI9,hip hop
spotify:track:0Puj4YlTm6xNzDDADXHMI9,old school hip hop
spotify:track:0Puj4YlTm6xNzDDADXHMI9,rap
spotify:track:0Puj4YlTm6xNzDDADXHMI9,rap rock
spotify:track:0Puj4YlTm6xNzDDADXHMI9,rock
spotify:track:02JIdsrod3BYucThfUFDUX,orchestral soundtrack
spotify:track:02JIdsrod3BYucThfUFDUX,soundtrack
spotify:track:3Pbt0HBdUekCrKLLfYw1sX,dutch edm
spotify:track:2BmCen4Ww7ps0EBbobxWsH,cloud rap
spotify:track:2BmCen4Ww7ps0EBbobxWsH,emo rap
spotify:track:4fouWK6XVHhzl78KzQ1UjL,modern alternative pop
spotify:track:71yCMlsD6qbD7NmNUEoVNR,classic belgian pop
spotify:track:1JTQG8J8jN8tjDTyUWnaRe,modern country pop
spotify:track:2ACjOtICHXrAlP3ijVMSvb,adult standards
spotify:track:2ACjOtICHXrAlP3ijVMSvb,brill building pop
spotify:track:2ACjOtICHXrAlP3ijVMSvb,folk rock
spotify:track:2ACjOtICHXrAlP3ijVMSvb,motown
spotify:track:2ACjOtICHXrAlP3ijVMSvb,rock-and-roll
spotify:track:2ACjOtICHXrAlP3ijVMSvb,rockabilly
spotify:track:0ytvsZOerGzUWfHXVT2Sgy,japanese chillhop
spotify:track:0ytvsZOerGzUWfHXVT2Sgy,rochester mn indie
spotify:track:7DFNE7NO0raLIUbgzY2rzm,folk-pop
spotify:track:7DFNE7NO0raLIUbgzY2rzm,neo mellow
spotify:track:6dGqGkYDoRrKh5UiIcTT22,sad rap
spotify:track:4kpxST4KeexaqjgiSqwLgM,sky room
spotify:track:4dq7XLDmFHNwc1yqL339qT,arab electronic
spotify:track:4dq7XLDmFHNwc1yqL339qT,slap house
spotify:track:7HKxTNVlkHsfMLhigmhC0I,candy pop
spotify:track:7HKxTNVlkHsfMLhigmhC0I,new wave pop
spotify:track:7HKxTNVlkHsfMLhigmhC0I,permanent wave
spotify:track:7HKxTNVlkHsfMLhigmhC0I,power pop
spotify:track:7HKxTNVlkHsfMLhigmhC0I,rock
spotify:track:2L5qpJqxy9ZVmZHD2eL7qO,accordion
spotify:track:2L5qpJqxy9ZVmZHD2eL7qO,baiao
spotify:track:2L5qpJqxy9ZVmZHD2eL7qO,bossa nova
spotify:track:2L5qpJqxy9ZVmZHD2eL7qO,forro tradicional
spotify:track:2L5qpJqxy9ZVmZHD2eL7qO,mpb
spotify:track:2L5qpJqxy9ZVmZHD2eL7qO,samba
spotify:track:7fBRH08A6Fu47GMyFamyoO,alt z
spotify:track:7fBRH08A6Fu47GMyFamyoO,electropop
spotify:track:7fBRH08A6Fu47GMyFamyoO,gauze pop
spotify:track:7fBRH08A6Fu47GMyFamyoO,indie poptimism
spotify:track:41ujv4mhxlqR8nlnieDpDp,classical
spotify:track:41ujv4mhxlqR8nlnieDpDp,italian opera
spotify:track:41ujv4mhxlqR8nlnieDpDp,italian romanticism
spotify:track:41ujv4mhxlqR8nlnieDpDp,late romantic era
spotify:track:0RdUX4WE0fO30VnlUbDVL6,album rock
spotify:track:0RdUX4WE0fO30VnlUbDVL6,german hard rock
spotify:track:0RdUX4WE0fO30VnlUbDVL6,german metal
spotify:track:0RdUX4WE0fO30VnlUbDVL6,german rock
spotify:track:0RdUX4WE0fO30VnlUbDVL6,hard rock
spotify:track:0RdUX4WE0fO30VnlUbDVL6,rock
spotify:track:78cIbVjU1xn7mbQ9i35avl,cloud rap
spotify:track:78cIbVjU1xn7mbQ9i35avl,emo rap
spotify:track:7hN5TKSdRb56uytwIpcUES,thai folk
spotify:track:2eMwDehkIC1j68U6FA3Eiq,melodic rap
spotify:track:2eMwDehkIC1j68U6FA3Eiq,philly rap
spotify:track:2eMwDehkIC1j68U6FA3Eiq,rage rap
spotify:track:2eMwDehkIC1j68U6FA3Eiq,rap
spotify:track:2s4BsyV3KhhrtsdtNfzoqb,british soul
spotify:track:2s4BsyV3KhhrtsdtNfzoqb,neo soul
spotify:track:24bOiXGnWfwged0gg0LemU,bossa nova
spotify:track:24bOiXGnWfwged0gg0LemU,mpb
spotify:track:24bOiXGnWfwged0gg0LemU,samba
spotify:track:24bOiXGnWfwged0gg0LemU,violao
spotify:track:5qVF2rEf75oPrZHhmZmDKk,chicano rap
spotify:track:5LNiqEqpDc8TuqPy79kDBu,heartland rock
spotify:track:2kkvB3RNRzwjFdGhaUA0tz,album rock
spotify:track:2kkvB3RNRzwjFdGhaUA0tz,blues rock
spotify:track:2kkvB3RNRzwjFdGhaUA0tz,british blues
spotify:track:2kkvB3RNRzwjFdGhaUA0tz,classic rock
spotify:track:2kkvB3RNRzwjFdGhaUA0tz,country rock
spotify:track:2kkvB3RNRzwjFdGhaUA0tz,electric blues
spotify:track:2kkvB3RNRzwjFdGhaUA0tz,folk rock
spotify:track:2kkvB3RNRzwjFdGhaUA0tz,hard rock
spotify:track:2kkvB3RNRzwjFdGhaUA0tz,heartland rock
spotify:track:2kkvB3RNRzwjFdGhaUA0tz,mellow gold
spotify:track:2kkvB3RNRzwjFdGhaUA0tz,psychedelic rock
spotify:track:2kkvB3RNRzwjFdGhaUA0tz,rock
spotify:track:2kkvB3RNRzwjFdGhaUA0tz,singer-songwriter
spotify:track:2Gy7qnDwt8Z3MNxqat4CsK,baroque pop
spotify:track:2Gy7qnDwt8Z3MNxqat4CsK,classic rock
spotify:track:2Gy7qnDwt8Z3MNxqat4CsK,folk rock
spotify:track:2Gy7qnDwt8Z3MNxqat4CsK,mellow gold
spotify:track:2Gy7qnDwt8Z3MNxqat4CsK,psychedelic rock
spotify:track:2Gy7qnDwt8Z3MNxqat4CsK,rock
spotify:track:2Gy7qnDwt8Z3MNxqat4CsK,sunshine pop
spotify:track:556l9P7WVZVyYUBjT1YFTT,electropop
spotify:track:556l9P7WVZVyYUBjT1YFTT,hyperpop
spotify:track:556l9P7WVZVyYUBjT1YFTT,rage rap
spotify:track:41pctPS2x7B4cRPjUIn2RA,cape town indie
spotify:track:41pctPS2x7B4cRPjUIn2RA,south african pop
spotify:track:41pctPS2x7B4cRPjUIn2RA,south african pop dance
spotify:track:241RmK77gecJ1y7jOoQ5lu,adult standards
spotify:track:241RmK77gecJ1y7jOoQ5lu,disco
spotify:track:241RmK77gecJ1y7jOoQ5lu,quiet storm
spotify:track:241RmK77gecJ1y7jOoQ5lu,soul
spotify:track:241RmK77gecJ1y7jOoQ5lu,vocal jazz
spotify:track:58pgi1RpcU2fVJsxhm7BIr,arrocha
spotify:track:58pgi1RpcU2fVJsxhm7BIr,forro
spotify:track:1FUYWSDEJfcQcDeFUyVLml,brazilian punk
spotify:track:1FUYWSDEJfcQcDeFUyVLml,brazilian punk rock
spotify:track:1FUYWSDEJfcQcDeFUyVLml,rock curitibano
spotify:track:1FUYWSDEJfcQcDeFUyVLml,rock gaucho
spotify:track:2HUNIj9v8qlJnpuslgcSIX,new romantic
spotify:track:2HUNIj9v8qlJnpuslgcSIX,new wave
spotify:track:2HUNIj9v8qlJnpuslgcSIX,new wave pop
spotify:track:2HUNIj9v8qlJnpuslgcSIX,scottish new wave
spotify:track:2HUNIj9v8qlJnpuslgcSIX,solo wave
spotify:track:2HUNIj9v8qlJnpuslgcSIX,synthpop
spotify:track:6uFwhB7gVs7ExCAfJD5BWg,nova mpb
spotify:track:2QDIoZuhI6GD8Vn8xC4JLh,chillhop
spotify:track:7axyTfNip5mYYJ5hfsZLMF,jovem guarda
spotify:track:7axyTfNip5mYYJ5hfsZLMF,pop nacional antigas
spotify:track:4HlFJV71xXKIGcU3kRyttv,dance pop
spotify:track:4HlFJV71xXKIGcU3kRyttv,neo mellow
spotify:track:4HlFJV71xXKIGcU3kRyttv,pop
spotify:track:4HlFJV71xXKIGcU3kRyttv,pop rock
spotify:track:4EpZ4eYuZOwPSSwyqpdHnJ,bedroom pop
spotify:track:4EpZ4eYuZOwPSSwyqpdHnJ,pov: indie
spotify:track:6C7ZgThn6Yan5MTZdAEEFw,east coast hip hop
spotify:track:6C7ZgThn6Yan5MTZdAEEFw,golden age hip hop
spotify:track:6C7ZgThn6Yan5MTZdAEEFw,hip hop
spotify:track:6C7ZgThn6Yan5MTZdAEEFw,old school hip hop
spotify:track:6C7ZgThn6Yan5MTZdAEEFw,queens hip hop
spotify:track:6C7ZgThn6Yan5MTZdAEEFw,rap
spotify:track:7wZ48cSDxvoofrFS9aG4l0,alternative metal
spotify:track:7wZ48cSDxvoofrFS9aG4l0,melodic metalcore
spotify:track:7wZ48cSDxvoofrFS9aG4l0,melodic thrash
spotify:track:7wZ48cSDxvoofrFS9aG4l0,metal
spotify:track:7wZ48cSDxvoofrFS9aG4l0,metalcore
spotify:track:7wZ48cSDxvoofrFS9aG4l0,nu metal
spotify:track:7wZ48cSDxvoofrFS9aG4l0,post-grunge
spotify:track:2VSbEXqs6NbNiZSTcHlIDR,alternative metal
spotify:track:2VSbEXqs6NbNiZSTcHlIDR,nu metal
spotify:track:2VSbEXqs6NbNiZSTcHlIDR,post-grunge
spotify:track:2VSbEXqs6NbNiZSTcHlIDR,rock
spotify:track:210g0ApTMDQvGFTWSnioAA,adult standards
spotify:track:210g0ApTMDQvGFTWSnioAA,disco
spotify:track:210g0ApTMDQvGFTWSnioAA,funk
spotify:track:210g0ApTMDQvGFTWSnioAA,mellow gold
spotify:track:210g0ApTMDQvGFTWSnioAA,motown
spotify:track:210g0ApTMDQvGFTWSnioAA,quiet storm
spotify:track:210g0ApTMDQvGFTWSnioAA,soft rock
spotify:track:210g0ApTMDQvGFTWSnioAA,soul
spotify:track:078dzlkshs0g19Ow6Dpssi,contemporary country
spotify:track:078dzlkshs0g19Ow6Dpssi,country
spotify:track:078dzlkshs0g19Ow6Dpssi,country road
spotify:track:078dzlkshs0g19Ow6Dpssi,modern country rock
spotify:track:65ALLGqPZyYyl1pTzOL62v,brazilian rock
spotify:track:65ALLGqPZyYyl1pTzOL62v,rock brasiliense
spotify:track:3Sv5LAL4RhrRqaYJO9uksZ,phonk
spotify:track:3Ty7OTBNSigGEpeW2PqcsC,alternative rock
spotify:track:3Ty7OTBNSigGEpeW2PqcsC,art pop
spotify:track:3Ty7OTBNSigGEpeW2PqcsC,dark pop
spotify:track:3Ty7OTBNSigGEpeW2PqcsC,electronica
spotify:track:3Ty7OTBNSigGEpeW2PqcsC,laboratorio
spotify:track:3Ty7OTBNSigGEpeW2PqcsC,trip hop
spotify:track:2cHbN7OosXb4pA20G9Jcyg,beatlesque
spotify:track:2cHbN7OosXb4pA20G9Jcyg,classic rock
spotify:track:2cHbN7OosXb4pA20G9Jcyg,rock
spotify:track:5rgy6ghBq1eRApCkeUdJXf,baroque pop
spotify:track:5rgy6ghBq1eRApCkeUdJXf,metropopolis
spotify:track:1NwmOmbYUktzoqMDcvYFp7,lo-fi brasileiro
spotify:track:1NwmOmbYUktzoqMDcvYFp7,musica triste brasileira
spotify:track:53mVUHyA1gkhD3iaDII719,background music
spotify:track:53mVUHyA1gkhD3iaDII719,focus
spotify:track:4pdLyulbYLCrPmDzWWeJIZ,classic soul
spotify:track:4pdLyulbYLCrPmDzWWeJIZ,memphis soul
spotify:track:4pdLyulbYLCrPmDzWWeJIZ,soul
spotify:track:4pdLyulbYLCrPmDzWWeJIZ,soul blues
spotify:track:4pdLyulbYLCrPmDzWWeJIZ,southern soul
spotify:track:4pdLyulbYLCrPmDzWWeJIZ,vocal jazz
spotify:track:5kNCog1amNsI8z2iD5634p,mpb
spotify:track:5kNCog1amNsI8z2iD5634p,psicodelia brasileira
spotify:track:5kNCog1amNsI8z2iD5634p,rock baiano
spotify:track:5kNCog1amNsI8z2iD5634p,rock nacional brasileiro
spotify:track:5reoQUwiMUGDfMP1B9icmz,brazilian hip hop
spotify:track:5reoQUwiMUGDfMP1B9icmz,rap nacional antigo
spotify:track:0QFSKd2VyOgm7itxr2dQGr,french indie pop
spotify:track:0QFSKd2VyOgm7itxr2dQGr,french indietronica
spotify:track:0QFSKd2VyOgm7itxr2dQGr,french psychedelic
spotify:track:3BUQFs6aFWh7EFNmI8bfL7,blues
spotify:track:3BUQFs6aFWh7EFNmI8bfL7,blues rock
spotify:track:3BUQFs6aFWh7EFNmI8bfL7,classic rock
spotify:track:3BUQFs6aFWh7EFNmI8bfL7,rock
spotify:track:3BUQFs6aFWh7EFNmI8bfL7,rock-and-roll
spotify:track:3BUQFs6aFWh7EFNmI8bfL7,rockabilly
spotify:track:3BUQFs6aFWh7EFNmI8bfL7,soul
spotify:track:5iFwAOB2TFkPJk8sMlxP8g,indie rockism
spotify:track:5Gu0PDLN4YJeW75PpBSg9p,pop
spotify:track:79nEEoEPY2w8EXj9hjn5oc,cloud rap
spotify:track:79nEEoEPY2w8EXj9hjn5oc,psychedelic hip hop
spotify:track:79nEEoEPY2w8EXj9hjn5oc,underground hip hop
spotify:track:7w87IxuO7BDcJ3YUqCyMTT,indietronica
spotify:track:7w87IxuO7BDcJ3YUqCyMTT,modern alternative rock
spotify:track:7w87IxuO7BDcJ3YUqCyMTT,modern rock
spotify:track:7w87IxuO7BDcJ3YUqCyMTT,rock
spotify:track:5QTxFnGygVM4jFQiBovmRo,album rock
spotify:track:5QTxFnGygVM4jFQiBovmRo,classic rock
spotify:track:5QTxFnGygVM4jFQiBovmRo,glam metal
spotify:track:5QTxFnGygVM4jFQiBovmRo,hard rock
spotify:track:5QTxFnGygVM4jFQiBovmRo,progressive rock
spotify:track:5QTxFnGygVM4jFQiBovmRo,rock
spotify:track:3eMtD0BoYWJi9tl1gH29zC,brazilian rock
spotify:track:3eMtD0BoYWJi9tl1gH29zC,mpb
spotify:track:0MRs5O62wfDgf5cQKalrPq,blues rock
spotify:track:0MRs5O62wfDgf5cQKalrPq,british blues
spotify:track:0MRs5O62wfDgf5cQKalrPq,glam rock
spotify:track:5u5aVJKjSMJr4zesMPz7bL,classical
spotify:track:5u5aVJKjSMJr4zesMPz7bL,impressionism
spotify:track:5u5aVJKjSMJr4zesMPz7bL,post-romantic era
spotify:track:064NEtcV4JQqGxAtfqvRfI,dance pop
spotify:track:064NEtcV4JQqGxAtfqvRfI,miami hip hop
spotify:track:064NEtcV4JQqGxAtfqvRfI,pop
spotify:track:3xktQXIr1OD3ENc19viwDP,alternative metal
spotify:track:3xktQXIr1OD3ENc19viwDP,industrial metal
spotify:track:3xktQXIr1OD3ENc19viwDP,nu metal
spotify:track:3xktQXIr1OD3ENc19viwDP,post-grunge
spotify:track:3xktQXIr1OD3ENc19viwDP,rap metal
spotify:track:26WpOBpHiIMoBuMEIwtOCH,funk carioca
spotify:track:26WpOBpHiIMoBuMEIwtOCH,trap funk
spotify:track:73sHSwoXam1tNDWEwEfHWe,brazilian indie
spotify:track:73sHSwoXam1tNDWEwEfHWe,nova mpb
spotify:track:7dt6x5M1jzdTEt8oCbisTK,dfw rap
spotify:track:7dt6x5M1jzdTEt8oCbisTK,melodic rap
spotify:track:7dt6x5M1jzdTEt8oCbisTK,pop
spotify:track:7dt6x5M1jzdTEt8oCbisTK,rap
spotify:track:3RtDQEXpu3VDgLB9DIGNFW,aesthetic rap
spotify:track:3RtDQEXpu3VDgLB9DIGNFW,cloud rap
spotify:track:3RtDQEXpu3VDgLB9DIGNFW,dark trap
spotify:track:3RtDQEXpu3VDgLB9DIGNFW,miami hip hop
spotify:track:3RtDQEXpu3VDgLB9DIGNFW,underground hip hop
spotify:track:481idAnpIOHEjR4YPsbA0y,modern alternative rock
spotify:track:481idAnpIOHEjR4YPsbA0y,rebel blues
spotify:track:0gC0FtCDWnvqSzNMyNpyKx,mpb
spotify:track:0gC0FtCDWnvqSzNMyNpyKx,pop nacional antigas
spotify:track:4Go6dIAIXNGdGMGPzKQNWc,britpop
spotify:track:4Go6dIAIXNGdGMGPzKQNWc,new romantic
spotify:track:4Go6dIAIXNGdGMGPzKQNWc,new wave
spotify:track:4Go6dIAIXNGdGMGPzKQNWc,new wave pop
spotify:track:4Go6dIAIXNGdGMGPzKQNWc,synthpop
spotify:track:0bfvHnWWOeU1U5XeKyVLbW,adult standards
spotify:track:0bfvHnWWOeU1U5XeKyVLbW,bubblegum pop
spotify:track:0bfvHnWWOeU1U5XeKyVLbW,lounge
spotify:track:0bfvHnWWOeU1U5XeKyVLbW,rock-and-roll
spotify:track:62WdEuu2OCqldOv3qruklB,brazilian hip hop
spotify:track:62WdEuu2OCqldOv3qruklB,brazilian reggae
spotify:track:62WdEuu2OCqldOv3qruklB,brazilian soul
spotify:track:3Pnhzf3Knhdsavx0VM2ZmG,alternative rock
spotify:track:3Pnhzf3Knhdsavx0VM2ZmG,modern power pop
spotify:track:3Pnhzf3Knhdsavx0VM2ZmG,modern rock
spotify:track:3Pnhzf3Knhdsavx0VM2ZmG,permanent wave
spotify:track:3Pnhzf3Knhdsavx0VM2ZmG,rock
spotify:track:1TfqLAPs4K3s2rJMoCokcS,album rock
spotify:track:1TfqLAPs4K3s2rJMoCokcS,dance rock
spotify:track:1TfqLAPs4K3s2rJMoCokcS,new romantic
spotify:track:1TfqLAPs4K3s2rJMoCokcS,new wave
spotify:track:1TfqLAPs4K3s2rJMoCokcS,new wave pop
spotify:track:1TfqLAPs4K3s2rJMoCokcS,rock
spotify:track:1TfqLAPs4K3s2rJMoCokcS,singer-songwriter
spotify:track:1TfqLAPs4K3s2rJMoCokcS,soft rock
spotify:track:1TfqLAPs4K3s2rJMoCokcS,sophisti-pop
spotify:track:1TfqLAPs4K3s2rJMoCokcS,synthpop
